SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.015384272,71,0,0.019984627,1300,10,0,0,0,0
0,0.816520711,45,0,0.566702775,12000,9,0,4,0,3
0,0.142864992,69,0,0.097801047,4774,6,0,0,0,0
0,0.09724537,63,0,0.177524806,13000,13,0,2,0,0
0,0.03195895,65,0,0.00939812,5000,5,0,0,0,2
0,0.055502723,59,1,0.146280493,11600,5,0,1,0,1
0,0.036344782,75,0,43,6670.221237392844,4,0,0,0,0.7572222678605657
0,0.336611847,37,0,0.341582302,8000,13,0,2,0,0
0,0.818295426,45,0,528,6670.221237392844,6,0,0,0,0
0,0.36046954,45,2,0.639497307,2784,16,0,2,0,2
0,0.173863213,62,0,1656,6670.221237392844,6,0,2,0,0
0,0.283589551,53,2,0.980679547,1500,7,0,1,0,0
0,0.073926596,57,0,0.054198134,2250,4,0,0,0,2
1,0.475003731,51,1,0.386441403,4675,8,0,1,3,2
0,0.369893648,63,0,0.852215406,7334,7,0,2,0,0
0,0.142633547,70,0,0.277790304,4434,7,0,1,0,0
0,0.000315773,45,0,0.280842707,5600,15,0,2,0,2
0,0.758129281,58,0,0.345488766,8500,7,0,2,0,0
0,0.950892526,23,0,0.217660292,5333,8,0,0,0,0
0,0.9999999,47,0,0.264946507,4766,5,0,1,0,0
0,0.09093344,69,0,981,6670.221237392844,6,0,1,0,0
0,0.9999999,25,0,0.343150379,2240,2,0,0,0,0
0,0.259354807,47,0,0.031624012,32000,5,0,1,0,3
0,0.132843657,49,6,0.275062906,7550,18,0,3,0,2
0,0.159467853,37,0,0.473284033,9600,12,0,1,0,1
0,0.9999999,51,1,0.183764496,6725,6,8,0,2,1
0,0.0062873,55,0,0.332611231,6000,9,0,1,0,1
0,0.040916782,34,0,0.053683982,4600,4,0,0,0,0
0,0.021974732,73,0,0.278103492,3922,8,0,1,0,0
1,0.9999999,60,98,0,1375,0,98,0,98,0
0,0.122867321,53,0,58,6670.221237392844,2,0,0,0,0.7572222678605657
0,0.000400992,45,0,0.167032622,6375,11,0,1,0,0
0,0,35,0,0.18476218,6916,6,0,2,0,2
0,0.370774548,63,0,0.203163713,15740,8,0,3,0,0
0,0.539243994,43,0,0.411431428,6000,13,0,1,0,3
1,0.134779057,57,0,0.170789841,12166,8,0,2,1,0
0,0.516381868,49,0,0.549458793,9330,10,0,2,0,1
0,0.022683583,51,0,0.264325936,3018,4,0,1,0,3
0,0.237976202,32,0,71,6670.221237392844,1,0,0,0,0
0,0.034800257,46,0,0.4450117,4700,8,0,3,0,2
0,0.069919213,35,0,0.336766323,10000,12,0,2,0,2
0,0.004119707,36,0,0.504246285,1883,6,0,1,0,1
0,0.673886572,74,0,0.657835541,4000,15,0,1,0,0
0,0.144373673,45,0,2384,6670.221237392844,4,0,1,0,0
0,0.686573383,48,1,0.118600241,5800,7,0,1,0,2
0,0.225053816,63,0,0.050016031,3118,5,0,1,0,0
0,0.003153725,73,0,2,6670.221237392844,1,0,0,0,0.7572222678605657
0,0.050938622,56,0,0.219197047,6500,9,0,2,0,0
0,0.738250716,54,0,0.691802342,3500,8,0,1,0,0
0,0.9999999,54,0,0.241436139,16989,5,0,1,0,1
0,0.70857316,25,0,0.052451148,2916,3,0,0,0,2
0,0.213954018,51,0,0.271143004,1950,7,0,0,0,0
0,0.033753031,51,0,0.452008586,3260,7,0,1,0,2
0,0.340659341,69,0,0.213487198,2772,4,0,0,0,0
0,1.069318054,31,2,0.512878921,5706,7,0,1,0,1
0,0.351849521,61,0,0.306215203,8800,11,0,2,0,0
0,0.002269143,44,0,0.435015415,6162,6,0,2,0,1
0,0.326920637,70,0,1884,6670.221237392844,10,0,1,0,0
0,0.037826394,90,0,0.00779844,5000,6,0,0,0,0
0,0.694457551,41,0,0.458885279,4000,10,0,2,0,2
0,1.232209738,30,0,28,6670.221237392844,2,1,0,0,0
0,0.012940669,69,0,464,6670.221237392844,4,0,0,0,0
0,0.062313017,63,0,0.387929467,5500,18,0,3,0,0
0,0.055456094,42,0,0.20978311,10834,5,0,1,0,0
1,0.9999999,62,2,0.350453614,6833,5,0,1,0,1
0,0.649705792,38,0,0.604177026,6032,5,0,2,0,2
0,0.311268873,47,0,0.351045595,5833,6,0,2,0,1
0,0.986270706,40,0,2113,0,5,0,1,0,5
0,0.050078841,56,0,0.457753735,7763,6,0,3,0,0
0,0.334851716,73,0,0.928228182,6450,16,0,5,0,0
0,0.705619858,40,1,0.618069145,3065,6,0,2,0,0
0,0.012490403,89,0,0.308986753,2792,14,0,1,0,0
0,0.038814162,69,0,0.036459865,3400,7,0,0,0,1
0,0.199379503,60,0,0.039330056,12000,7,0,0,0,0
0,0.07946027,39,0,0.261177754,1833,3,0,1,0,0
0,0.171365727,53,0,435,6670.221237392844,3,0,0,0,0.7572222678605657
0,0.097220422,65,0,0.471710691,12000,13,0,2,0,1
0,0.041112208,39,0,0.058203246,9672,18,0,0,0,2
1,0.9999999,29,1,0,5300,0,0,0,0,1
0,0.002701098,75,1,1269,6670.221237392844,11,0,1,0,0
0,0.324519498,60,0,1105,6670.221237392844,3,0,1,0,0
0,0.172705024,64,0,0.477347661,8188,22,0,3,0,0
0,0.031004631,57,0,0.463049979,2340,5,0,1,0,0
0,0.028036993,87,0,39,6670.221237392844,3,0,0,0,0
0,0.060711128,56,0,0.247689974,7250,10,0,1,0,0
0,0.139487323,45,0,0.282936641,8948,19,0,2,0,2
0,0.124013177,41,0,0.179025678,12500,10,0,2,1,2
0,0.07979601,59,0,47,6670.221237392844,1,0,0,0,0
0,0.00099211,60,0,0.162653112,12000,13,0,1,0,3
0,0.046514629,64,0,0.300635145,4250,4,0,1,0,0
0,0.010563832,77,0,12,6670.221237392844,5,0,0,0,0
0,0.071856287,27,0,1,0,3,0,0,0,0
0,0.807706158,64,0,0.55596196,4100,8,0,2,0,1
1,0.006098161,57,0,0.77703716,6000,19,0,3,0,0
0,0.501564669,36,0,1886,6670.221237392844,9,0,1,0,0
0,0.019881912,49,0,0.337837838,7103,17,0,2,0,0
0,0.765082267,40,3,0.381213785,3278,11,1,0,0,5
0,0.031691957,68,0,0.19208,12499,12,0,1,0,1
0,0.347168945,63,0,2259,6670.221237392844,9,0,1,0,0
0,0.002407054,72,0,2,6670.221237392844,8,0,0,0,0
0,0.074903641,43,0,1774,6670.221237392844,14,0,1,0,0
0,0.9999999,42,0,0.24221651,3500,4,0,1,0,1
0,0.028295248,65,0,0.002641374,8328,2,0,0,0,0
0,0.211471541,60,0,0.034475235,4582,4,0,0,0,0
0,0.685423949,61,0,0.333640978,6500,11,0,0,0,0
0,0.415504272,32,0,1505,6670.221237392844,9,0,1,0,3
0,0.021063847,45,0,0.652027838,4166,7,0,4,0,1
1,0.910205072,74,2,0.293236396,4538,10,0,1,0,1
0,0.162167012,79,0,0.329982127,4475,14,0,2,0,0
0,0,40,0,3674,6670.221237392844,10,0,2,0,0
0,0.379749137,30,1,0.251441753,1733,4,0,0,0,0
0,0.016259771,51,0,0.005455229,5315,5,0,0,0,0
0,0.001194893,63,0,0.440812113,2905,8,0,0,0,0
1,0.976023976,28,2,0.195521791,2500,7,1,0,0,0
0,0.046778724,43,0,1415,6670.221237392844,9,0,1,0,2
0,0.363868674,52,0,936,6670.221237392844,6,0,0,0,0
0,0.028959101,28,1,0.211779676,5500,20,0,0,0,1
0,0.147786084,47,0,0.304898367,3000,9,0,0,0,0
0,0.9999999,30,0,0.259172521,1280,1,1,0,0,1
0,0.286325469,55,0,0.438865341,6133,18,0,1,0,0
0,0.529024184,62,0,0.624964296,3500,10,0,2,0,1
1,0.9999999,62,1,2150,0,4,0,2,0,0
0,0.232992807,44,0,0.338522427,3789,9,0,0,0,0
1,0.262340081,53,4,0.589978829,2833,16,0,1,0,0
0,0.041251943,50,0,0.247500325,7700,9,0,1,0,0
0,0.910766154,40,0,0.290400817,7833,6,0,2,0,2
0,1761,64,0,0.082235108,7587,2,0,1,0,0
0,0.39613261,76,0,0.327351771,10810,10,0,1,0,1
0,0.049914021,66,0,0.071455865,7850,7,0,0,0,1
0,0.9999999,62,0,0,10093,0,0,0,0,1
0,0.007601912,79,0,0.050578318,5100,10,0,0,0,0
0,0.236078322,86,0,51,6670.221237392844,2,0,0,0,0
0,0.00729927,84,0,0.000444346,4500,1,0,0,0,0
0,0.05099796,53,0,0.206734649,13630,4,0,2,0,1
0,0.32743763,83,0,0.382808596,2000,10,0,0,0,0
0,0.039056564,47,0,0.242813783,5600,9,0,1,0,0
0,0,86,0,844,6670.221237392844,3,0,2,0,0
0,0.045444751,32,0,0.301283119,6000,7,0,1,0,0
0,0.037590773,62,0,612,6670.221237392844,4,0,1,0,0.7572222678605657
0,0.600469524,30,0,0.079919162,5442,3,0,0,0,2
0,0.006959722,89,0,0.002771619,1803,4,0,0,0,0
0,0.726342711,35,0,0.263186813,5459,10,0,0,1,3
0,0.015855343,72,0,0.003537917,6500,6,0,0,0,0
0,0.161870182,54,0,0.098891111,5500,4,0,0,0,0
1,0.199083513,39,1,0.562594992,12500,8,0,4,0,1
0,0.652207038,87,0,1.088182517,3900,11,0,1,0,0
0,0.252015977,46,0,0.309625821,3500,14,0,0,1,0
0,0.405612157,38,0,1038,6670.221237392844,8,0,1,0,2
0,0.8765622,50,0,0.446730006,10840,4,0,2,0,4
0,0.042771993,85,0,0.014262821,6239,6,0,0,0,0
0,0.008817562,45,0,0.224432852,8242,8,0,1,0,1
0,0.028851958,40,0,0.006024096,3485,4,0,0,0,2
0,0.136763971,50,0,0.589717485,3928,9,0,2,0,0
0,0.588909712,38,0,0.279023261,9500,6,0,1,0,0
0,0.007940437,46,0,0.386401511,9000,9,0,1,0,8
0,0.739142029,51,0,0.412198475,8000,13,0,1,0,2
0,0.068152467,38,0,1206,6670.221237392844,7,0,1,0,0.7572222678605657
0,0.052285843,35,0,0.693657356,9916,8,0,2,0,2
0,0.847415404,50,5,3325,6670.221237392844,16,0,3,0,0
0,0,47,0,0.239603153,7357,12,0,1,0,0
0,0,36,0,0.300719895,9167,9,0,2,0,1
0,0.025864942,46,0,1282,6670.221237392844,3,0,1,0,0
0,0.006947003,42,0,0.364695727,6950,9,0,2,0,0
0,0.02298829,54,0,0.225985564,1800,6,0,0,0,2
0,0.342180272,43,1,1682,6670.221237392844,10,0,2,0,0
0,0.9999999,61,0,8934,6670.221237392844,12,0,4,0,0
0,0.235643092,64,0,0.644890341,4285,16,0,1,0,1
0,0,77,0,1160,6670.221237392844,7,0,1,0,0
0,0.243644475,72,0,0.141371726,5000,3,0,1,0,0
0,0.006909258,88,0,0.001974484,6583,5,0,0,0,0
0,0.17797512,57,0,0.308797256,13992,14,0,3,0,0
0,0.124996489,40,0,0.751022263,2200,6,0,1,0,2
0,0.001147025,55,0,0.160637043,5085,5,0,1,0,0
0,0,61,0,459,6670.221237392844,5,0,0,0,0
0,0.123158746,54,0,0.275358852,8359,6,0,2,0,3
0,0,49,0,0.151983395,8671,5,0,1,0,0
0,0.00876306,47,0,0.106473382,4000,4,0,0,0,0
0,0.000716632,48,0,3603,6670.221237392844,15,0,3,0,0
0,0.079956802,41,0,0.475292773,3500,8,0,1,0,0
1,0.122713019,52,1,2.359775141,1600,16,0,3,0,3
0,0.446105629,63,1,0.489926877,6700,15,0,1,0,0
0,0.029119482,51,0,0.13861273,8750,10,0,1,0,1
0,3.643178411,30,0,0.180626527,4500,3,0,0,0,0
0,0.908660471,41,0,1459,6670.221237392844,6,0,0,0,0
0,0.264191307,46,0,0.231074568,3526,7,0,1,0,0
0,0.222407393,61,0,0.222245366,4800,7,0,1,0,0
0,0.9999999,49,0,0,3720,1,1,0,0,2
0,0.035082749,61,0,1267,6670.221237392844,5,0,1,0,0
0,0.81855212,40,0,0.961725221,3500,8,0,1,0,3
0,0.463961337,26,0,0.207480593,4250,11,0,0,0,0
0,0.00719928,69,0,2,6670.221237392844,2,0,0,0,0
0,0.536018559,58,0,0.232160713,11000,8,0,1,0,1
0,0.006913674,84,0,0.002666074,4500,4,0,0,0,0
0,0,50,0,0.285882353,5099,13,0,1,0,3
0,0.026175615,66,0,0.222777657,4600,8,0,1,0,0
0,0.011444955,56,0,0.395176905,5680,14,0,3,0,2
0,0.788289957,34,1,0.293977624,4200,6,0,0,0,0
0,0.013080374,46,0,0.00279888,2500,7,0,0,0,0
0,0.002533164,65,0,1,6670.221237392844,2,0,0,0,0.7572222678605657
0,0.00714263,44,0,1063,6670.221237392844,6,0,1,0,3
0,0.033597978,33,0,0.007635253,4583,3,0,0,0,0
0,0.225936503,60,0,0.443516132,11250,15,0,2,1,0
0,0.027898605,79,0,0.255522972,5114,7,0,2,0,0
0,0,39,0,0.788084766,2500,6,0,3,0,0
0,0.011732942,47,0,0.095988001,8000,8,0,0,0,0
1,1.018229656,51,2,0.537820726,3000,7,3,1,0,1
0,0.489063164,54,1,6367,6670.221237392844,18,0,4,0,0
0,0.089083387,41,0,2008,6670.221237392844,7,0,1,0,0.7572222678605657
0,0.41331057,50,0,0.406098635,9083,11,0,0,0,1
0,0.194466183,31,0,0.326909649,7160,13,0,1,0,1
0,0.870401811,61,1,0.184536185,10100,4,0,1,0,0
0,0.190915295,54,0,0.871010201,3038,10,0,2,0,1
0,0,26,1,0.23726628,1550,4,0,0,0,0
0,0.743171461,58,0,0.554733728,6083,12,0,1,0,1
0,0.527680009,47,0,0.560087173,3211,12,0,0,0,2
0,0.054965825,74,0,0.233141349,8333,6,0,1,0,1
1,0.937098534,40,0,1684,6670.221237392844,2,1,1,1,0
0,0,82,0,0.240978701,5680,8,0,0,0,0
0,0.857859374,50,0,0.511098354,5225,9,0,1,0,0
0,0.010732976,50,0,0.243388834,6125,5,0,1,0,0
0,0.180188429,62,0,835,6670.221237392844,7,0,1,0,0
0,0,50,0,0.030881017,1100,3,0,0,0,0
0,0.050663289,45,0,0.099416229,17129,5,0,1,0,0
0,0.086330042,32,0,0.341592201,2461,7,0,0,0,2
0,0.290637184,68,0,1.070815001,4772,7,0,2,0,0
0,0.828363184,48,0,0.514363885,5116,6,0,1,0,3
0,0.011270678,39,0,0.276766878,7583,7,0,2,0,4
0,0.035629338,60,0,0.537849007,9920,13,0,2,0,2
0,0.133277356,51,0,0.364485981,7917,11,0,3,0,3
0,0.115507263,29,0,0.382769538,6000,6,0,1,0,1
0,1.066793321,51,1,0.805286488,6090,11,0,3,0,2
1,0.9999999,54,0,437,6670.221237392844,2,1,0,0,1
0,0.297173873,28,0,0.398888344,6116,10,0,2,0,0
0,0.060490977,71,1,0.16122806,16578,13,0,2,0,1
0,0.19780919,46,0,0.706544687,1420,6,0,1,0,2
0,0.382803821,81,0,51,6670.221237392844,2,0,0,0,0
0,0.98010199,57,0,0.50431566,1621,4,0,2,0,0
0,0.014234392,82,0,0.009425878,3500,14,0,0,0,0
0,0.202833194,30,0,0.044634598,4323,5,0,0,0,1
0,0.555655857,60,0,1387,6670.221237392844,2,0,1,0,0
0,0.233085544,75,0,184,6670.221237392844,7,0,0,0,0
0,0.023679053,29,0,0.510757103,6088,6,0,2,0,0
1,0.9999999,50,0,0.044630404,2150,0,0,0,0,0
0,0.083690239,67,0,4130,6670.221237392844,26,0,2,0,0
0,0.01040548,68,0,811,6670.221237392844,8,0,1,0,0
0,0.293719042,54,2,0.304464005,6361,17,0,1,0,0
0,0.062759803,60,0,66,6670.221237392844,10,0,0,0,0
0,0.040578525,63,0,1.76133829,1344,12,0,2,0,0
1,0.9999999,48,0,0,6670.221237392844,0,1,0,0,0
0,0.025449074,71,0,0.082547843,3500,8,0,0,0,1
0,0.001244389,83,0,0.345263158,949,12,0,0,0,0
0,0.615040409,39,0,0.441711658,5000,10,0,1,0,2
0,0.069941883,52,0,0.1759223,12766,8,0,1,0,3
0,0.755456866,63,0,0.759859772,5704,15,0,1,0,0
0,0.115325176,56,0,0.447777642,8166,13,0,2,0,0
0,0.084544524,50,0,0.417608103,7700,13,0,3,0,0
0,0.323516932,55,0,0.571553229,4583,12,0,2,0,0
0,0.332355926,33,0,0.33698121,4842,10,0,2,0,0
0,0.068052112,59,0,1971,0,23,0,2,0,0
0,0.615574638,36,1,0.074250357,2100,3,0,0,0,0
0,0.622188906,30,0,0.259168704,2862,4,0,1,0,0
0,0,33,0,0.421162237,10083,4,0,2,0,2
0,0.99220156,32,1,0.146411908,4500,5,0,0,0,0
0,0.9999999,34,1,469,6670.221237392844,1,0,0,0,0
0,0.320648853,41,0,0.965975104,3614,7,0,2,0,0
0,0.138056423,67,0,0.162567487,5000,13,0,1,0,0
0,0.014140837,42,0,0.000533191,3750,1,0,0,0,1
0,0.000244439,75,0,452,6670.221237392844,9,0,0,0,0
0,0.715559563,44,1,5.899057873,742,9,0,2,0,2
0,0.030284393,69,0,0.229207261,9750,11,0,1,0,0
0,0.009140716,79,0,0.027105088,4500,11,0,0,0,0
0,0.620004524,57,0,0.632508251,6059,9,0,2,0,0
0,0.000749963,62,0,0,6670.221237392844,6,0,0,0,0
0,0.647590477,63,0,3209,6670.221237392844,7,1,2,1,1
0,0.725929489,43,4,0.482025715,3810,9,0,1,0,0
0,0.152549906,39,0,0.227261761,8289,9,0,1,0,0
0,0,76,0,48,6670.221237392844,6,0,0,0,0
0,0.584679346,59,0,1.257161458,1535,10,0,1,0,1
0,0,43,0,0,1500,1,0,0,0,0
0,0.036353666,66,0,1079.5,1,9,0,1,0,0
0,0.105268024,73,0,1792,6670.221237392844,13,0,2,0,0
0,0.254642261,54,0,0.998345056,2416,12,0,1,0,2
1,0,34,0,0.358230428,8340,11,0,3,0,0
0,0.9999999,41,0,0,944,0,7,0,0,1
0,0.404949381,60,0,0.13277897,3727,5,0,0,0,4
0,0.371782798,77,0,0.135635412,15666,14,0,1,0,0
0,0.031460328,32,0,1785,6670.221237392844,5,0,2,0,0
1,0.9999999,51,1,0.022189349,6083,3,3,0,0,8
0,0.038860841,46,0,0.631936806,10000,14,0,2,0,2
0,0.9999999,32,0,0.570649705,2200,5,0,0,0,1
0,0,43,0,0.209966134,6200,7,0,1,0,2
0,0.9999999,31,0,0.525965379,750,4,1,0,1,0
0,0.181671843,64,0,0.491028571,17499,27,0,4,0,1
0,0.026398944,55,0,3.269384492,1250,8,0,3,0,2
0,0.9999999,54,1,938,6670.221237392844,4,0,1,0,0
0,0,57,0,0.209424084,2100,3,0,1,0,0
0,0.070811362,58,0,0.217885654,12400,7,0,1,0,1
0,0.106486548,42,0,0.105048676,8833,6,0,1,0,0
0,0.009784962,48,0,0.331305725,12000,11,0,4,0,2
0,0.001418104,61,0,0.224,2624,8,0,0,0,0
0,0.335151388,31,1,583,6670.221237392844,12,0,0,0,0
0,0.118341416,51,0,0.257640281,7983,19,0,1,0,3
0,0.125535684,47,0,0.717047159,6000,8,0,2,0,3
0,0.012637681,68,0,16,6670.221237392844,5,0,0,0,0
0,0.009436177,61,0,0.001885607,3181,3,0,0,0,0
0,0.381154711,27,0,0.15969257,4683,5,0,0,0,1
0,0.084991501,67,0,25,6670.221237392844,2,0,0,0,1
0,1.006554827,74,0,0.425295858,1351,6,0,0,0,0
0,0.05765485,43,0,0.002926116,4100,3,0,0,0,1
0,0.39837307,62,0,0.527161438,1306,6,0,0,0,0
0,0.07715457,72,0,0.045571797,2325,6,0,0,0,0
0,0.113229559,69,0,0.123175365,5000,8,0,0,0,0
0,0.021841448,86,1,0.151205422,9000,14,0,1,0,1
0,0.906693712,54,0,617,6670.221237392844,7,0,0,0,0
0,0.197520436,51,0,0.168138644,6000,12,1,0,0,2
0,0,61,0,889,6670.221237392844,11,0,0,0,0
0,0.127452644,66,0,1498,6670.221237392844,10,0,2,0,1
0,0.042166135,39,0,0.582931998,5190,6,0,2,0,2
0,0,55,0,0.118862475,4500,12,0,1,0,1
0,0.632246972,70,0,1394,6670.221237392844,8,0,1,0,0.7572222678605657
0,0.080783843,78,0,0.017589577,1534,4,0,0,0,0
0,0.001130336,59,0,0,6670.221237392844,2,0,0,0,0
0,0.16656548,43,0,0.433252753,3722,5,0,1,0,0
1,0.9999999,43,1,0.489461358,1280,3,3,0,0,1
0,0.079688773,36,0,4049,6670.221237392844,8,0,2,0,0
0,0.194847323,72,0,0.185073384,9606,21,0,2,0,0
0,0.133916006,61,1,0.39673913,3311,7,0,1,0,3
0,0.01333899,60,0,35,6670.221237392844,18,0,0,0,0
0,0.073552287,54,0,0.014842301,3233,4,0,0,0,0
1,0.9999999,56,3,0.817197134,6000,5,1,2,0,1
1,8328,39,0,21395,6670.221237392844,9,0,2,1,0
0,0.015270604,72,0,80,6670.221237392844,3,0,0,0,1
0,0.206118446,88,0,442,6670.221237392844,9,0,0,0,0
0,0.601814156,45,0,0.497942387,5345,5,0,2,0,0
0,0.09749514,77,0,208,6670.221237392844,7,0,0,0,0
0,0.143679332,53,0,0.208782603,16600,18,0,2,0,1
0,0.007578222,63,0,2931,6670.221237392844,11,0,1,0,0
0,0.26316952,69,0,1446,6670.221237392844,6,0,1,0,0
0,0.026965686,60,0,573,6670.221237392844,4,0,1,0,0
0,0.181529425,45,0,0.117107637,6651,7,0,0,0,2
0,0.010485405,44,1,0.220677932,10000,6,0,1,0,2
0,0.155480565,48,3,0.018714832,96500,7,0,2,1,1
1,0.9999999,58,0,0.004774694,3350,0,1,0,1,2
0,0,64,0,2404,6670.221237392844,6,0,1,0,0
0,0.014292024,53,1,0.844053679,2160,16,0,1,0,0
0,0.028799114,56,0,1119,6670.221237392844,5,0,1,0,0.7572222678605657
0,0.210621011,33,0,0.590081984,5000,11,0,2,0,0
0,0.271311393,58,0,0.132886711,10000,11,0,0,0,0
0,1.113772455,23,0,0.006765328,2364,1,0,0,0,0
0,0.343970479,50,0,0.252597302,6448,9,0,0,0,0
0,0.043246631,68,0,0.019797624,2272,3,0,0,0,0
0,0.268583038,72,0,0.517214397,3833,7,0,2,0,0
0,0.044300075,66,0,0.65089701,7524,13,0,2,0,1
0,0.338302127,39,0,0.265900108,2782,8,0,0,0,2
0,0.9999999,38,1,299,6670.221237392844,1,0,0,0,0
0,0.127070887,40,0,0.110607718,6400,9,0,0,0,1
1,0.991008991,24,1,250,6670.221237392844,8,0,0,1,0
0,0,44,0,0.361219898,12000,7,0,3,0,4
0,0.265184555,42,0,0.608632365,15800,9,0,3,0,2
0,0.380509192,74,0,148,6670.221237392844,4,0,0,0,0
0,0.036206839,45,1,0.378846795,9000,18,0,2,0,4
0,0.000544297,62,2,0.287175325,6159,20,0,2,0,0
0,0.702864757,27,0,31,6670.221237392844,2,0,0,0,0.7572222678605657
0,0.00614198,48,0,0.377101547,5947,7,0,2,0,2
0,0.006347618,51,0,0.352966841,9167,16,0,3,1,3
0,0,40,0,0,3500,1,0,0,0,0
0,0.087827126,54,1,0.226772004,8986,6,0,1,0,0
1,0.194811908,39,2,0.368755048,26000,14,0,4,0,2
0,0.78173923,36,1,0.199805699,6175,5,0,0,0,4
0,0.080120612,52,0,0.362081426,4150,10,0,1,0,1
0,0.613576566,32,2,0.057191233,10630,9,0,0,0,0
1,0.9999999,61,1,0.164151972,5500,2,4,1,0,1
0,0.028443812,61,0,0.269230769,4471,6,0,1,0,0
0,0.9999999,43,0,0,6200,0,0,0,0,0
0,0.853008152,61,0,0.384272396,4933,11,0,0,0,0
0,0.095976841,51,0,2291,6670.221237392844,14,0,2,0,2
0,0.91805463,30,0,0.016552281,2476,2,0,0,0,0
0,0.551889622,52,0,0.292356464,8516,5,0,2,0,0
0,0.292032335,48,2,786,6670.221237392844,10,0,0,1,0
0,0.124046164,46,0,0.3,8019,11,0,1,0,1
0,0.15733899,47,0,0.09327607,7450,5,0,0,0,2
0,0,35,0,0.691815516,3750,8,0,2,0,0
0,0.020350163,54,0,0.355552671,15406,10,0,5,0,1
0,0.9999999,57,0,0,6670.221237392844,0,0,0,0,0
0,0.020189515,80,0,12,6670.221237392844,3,0,0,0,0
0,0.671820165,71,0,1988,6670.221237392844,7,0,0,0,1
0,0.234887367,69,0,0.616633996,7141,11,0,2,0,0
0,0.095642744,59,0,0.54316272,2617,9,0,2,0,0
0,0.529463329,45,2,0.396712119,7846,10,0,1,0,0
0,0.204260297,51,1,2716,6670.221237392844,11,0,1,0,1
0,0.180194752,40,0,0.33210264,16250,12,0,3,0,3
1,0.915084915,32,0,0.485003333,4500,4,0,1,0,0
0,0,82,0,0,3500,4,0,0,0,0
1,1.014492754,48,1,0.685065611,4800,13,0,2,2,2
0,0.245625174,35,0,0.087464789,7099,5,0,0,0,2
0,0,40,0,0.233784414,15000,4,0,1,0,2
0,0.365606894,50,0,0.102706271,7574,5,0,0,0,2
0,0.9999999,79,0,457,6670.221237392844,2,0,0,0,0.7572222678605657
0,0,56,0,0.105221393,6300,7,1,0,0,1
0,0.500893502,41,0,0.379260751,6952,11,0,2,0,2
0,0.024935065,62,0,0.271796513,6250,11,0,1,0,0
0,0.033150825,45,0,0.878824235,5000,13,0,1,0,0
0,0.9999999,49,0,0.076285813,5793,2,0,1,0,0
0,0.9999999,48,1,0.42785114,4164,7,0,2,0,2
0,0.019441656,70,0,0.004553734,3293,6,0,0,0,0
1,0.9999999,28,0,50,6670.221237392844,0,0,0,2,1
0,0.160411828,75,0,0.76220308,3830,12,0,3,0,0
0,0.434138295,45,0,0.878512149,10000,12,0,5,0,2
0,0.053236691,68,0,0.201657459,1809,5,0,0,0,0
1,1.155527795,23,1,687,6670.221237392844,3,1,0,1,0
0,0.018469398,67,1,1137,6670.221237392844,18,0,1,0,1
0,0.138849419,77,0,0.123334766,6980,7,0,1,0,0
0,0.007279709,46,0,0.2077196,9300,11,0,1,0,3
0,0.107698955,55,0,0.621196972,7000,18,0,2,0,0
0,0.003647622,49,0,1.071381651,4566,7,0,2,0,1
0,0.474868886,52,0,2504,6670.221237392844,7,0,1,0,0
0,0.071967694,62,0,0.26752583,9000,7,0,1,0,0
0,0.034104904,62,0,0.294135293,6666,10,0,1,0,0
0,0.052353063,35,0,1708,6670.221237392844,7,0,1,0,0
0,0.448211241,45,0,0.383282229,7500,11,0,1,0,3
0,0.067318495,60,0,0.143010656,11166,8,0,1,0,0
0,0.04065989,56,0,430,6670.221237392844,3,0,0,0,0
1,0.230977484,36,0,0.606960763,4510,15,0,1,0,0
0,0.037949051,38,0,0.335332762,3500,2,0,1,0,3
0,0.025785346,59,0,0.468690512,9980,15,0,2,0,0
0,0.05070329,44,0,1.242733299,1960,11,0,1,0,0
0,0,33,0,0.42946012,4500,10,0,1,0,0
1,1.877076412,31,1,0.424867229,3200,5,0,2,2,0
0,0.041778481,27,0,330,6670.221237392844,14,0,0,0,0
0,0.367709214,49,0,0.39343547,20625,17,0,4,0,4
0,0.033722956,63,0,0.166712117,11000,11,0,1,0,0
0,0.728910005,54,0,0.279516428,10256,6,0,1,0,2
0,0.34301095,51,0,0.264182718,9500,8,0,3,0,2
0,0.757260294,33,0,0.173191313,7228,7,0,0,0,2
0,0.002202546,37,0,0.491672219,1500,7,0,0,0,2
0,0.094635122,55,0,0.005710207,1400,4,0,0,0,1
0,0.708046141,46,0,1.293041546,5848,6,0,1,0,3
0,0.176329468,57,1,0.084251265,3358,4,1,0,1,1
0,0.192185895,69,0,0.207123131,10500,16,0,1,0,0
1,0.895956295,42,1,2356,6670.221237392844,9,0,0,0,0.7572222678605657
0,0.130064755,66,0,0.544291142,5000,9,0,1,0,0
0,0.027643216,67,0,0.011325783,1500,6,0,0,0,0
0,0.018609819,60,0,0.890777306,4000,3,2,1,0,0
0,0.217957963,41,0,4623,6670.221237392844,43,0,3,0,1
